PRODUCT;ESTADO;MODEL;PARAMETERS;HORIZON;WINDOW;RRMSE;POCID;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
gasolinadeaviacao;RR;ETS_normal;auto_ets();12;12;0.584745152685126;0.0;54.29470804618776;54.29470804618776;54.29470804618776;54.29470804618776;54.29470804618776;54.29470804618776;54.29470804618776;54.29470804618776;54.29470804618776;54.29470804618776;54.29470804618776;54.29470804618776
oleocombustivel;PA;ETS_normal;auto_ets();12;12;0.1294941160249435;81.81818181818181;47603.93164180735;66853.85681260584;66686.55570798933;58583.32068641797;58093.30313969654;64686.39654831584;68663.74631968793;59533.36583380002;65652.35694160008;63645.89645341603;69335.24726819216;58590.337193875166
oleocombustivel;SP;ETS_normal;auto_ets();12;12;0.4934210223114112;63.63636363636363;-51489.766668696626;24586.427406345974;-37463.999011562875;8651.823473427125;65139.784715901726;92959.34591206338;126077.15821926924;95802.89017467294;115348.8358234895;66489.62473947975;49302.9493464268;37324.09909732308
oleocombustivel;TO;ETS_normal;auto_ets();12;12;0.34462295775992396;0.0;25.511102929873445;25.511102929873445;25.511102929873445;25.511102929873445;25.511102929873445;25.511102929873445;25.511102929873445;25.511102929873445;25.511102929873445;25.511102929873445;25.511102929873445;25.511102929873445
oleodiesel;DF;ETS_normal;auto_ets();12;12;0.2282818258745725;81.81818181818181;18105.01030452551;26867.804303727138;25174.856476750334;27911.502179886676;26568.536052135147;28536.50184008789;31197.52209925353;29547.4532615868;31628.81876221064;25502.573928452628;25724.475713369055;18670.479478089685
gasolinadeaviacao;PB;ETS_normal;auto_ets();12;12;0.7551737182215923;63.63636363636363;14.525607334872609;13.4328423727328;7.947081707139927;16.150940882921482;13.557566453328008;16.175639419517832;19.623099311389623;19.41774738788705;20.421014766712407;13.844376178644884;13.788933592534365;18.034045326932425
GLP;ES;ETS_normal;auto_ets();12;12;0.1296631868641655;63.63636363636363;15955.159516047574;19413.366768957218;18693.75250653043;21215.34358626069;21059.203363169036;22299.85585814926;22309.339851282024;20464.970545293687;20768.132617198415;19164.087405161757;21264.578612767666;18160.43391401558
GLP;RS;ETS_normal;auto_ets();12;12;0.03671308285621118;63.63636363636363;53766.90922478553;64850.1410666845;64190.44700560165;70748.98899984323;74278.30302301915;76382.16182113353;74501.84141782041;68768.73549805675;68717.99547744726;63542.62980404621;62652.46561088246;56775.21120949444
gasolinadeaviacao;MG;ETS_normal;auto_ets();12;12;0.2070242529464037;72.72727272727273;249.56436479316085;290.7254369061505;271.85134847622385;292.47576489313565;284.8886925163889;298.1446466708281;301.3920719233906;296.56735498241477;224.8119400644186;176.48518731413355;226.81176361464412;257.1787530369194
oleocombustivel;PR;ETS_normal;auto_ets();12;12;0.6250079654940152;63.63636363636363;12742.938165530662;30647.80882271779;31258.51509308469;27884.26387395558;29876.117229990257;33084.15533671563;29984.06472012252;25796.296935775983;29778.194368116237;22779.209938197524;17375.35884122249;17532.750891887306
etanolhidratado;SP;ETS_normal;auto_ets();12;12;0.7861365858871644;81.81818181818181;156595.79428315343;332672.7075132206;325994.9948033084;401383.8526560729;326462.6140422558;373702.615164773;431693.10598936;407508.5073270665;487547.8570754613;310050.78550550016;552056.5303089267;222121.89229166365
etanolhidratado;PA;ETS_normal;auto_ets();12;12;0.4925421636782009;63.63636363636363;1082.2703034103433;2963.8142924229574;1858.26464905387;2864.6904006372306;2512.7300014725192;3846.533259908014;3479.1407161982097;3776.664359794278;4481.9340631898385;2762.725077847529;5425.751953259546;2793.8234578279967
etanolhidratado;AP;ETS_normal;auto_ets();12;12;1.4354227905284336;0.0;412.095212088491;412.095212088491;412.095212088491;412.095212088491;412.095212088491;412.095212088491;412.095212088491;412.095212088491;412.095212088491;412.095212088491;412.095212088491;412.095212088491
gasolinadeaviacao;PR;ETS_normal;auto_ets();12;12;0.2643131928438906;81.81818181818181;315.38937400191605;395.0353344037586;290.1379946043606;275.41127856145727;219.2320448703733;219.36515691274408;254.04310633820103;236.60292237671098;229.7031788337291;272.90693127891745;340.4841702057062;334.58026822068246
gasolinadeaviacao;SE;ETS_normal;auto_ets();12;12;0.638078774014896;0.0;2.3308076255173393;2.3308076255173393;2.3308076255173393;2.3308076255173393;2.3308076255173393;2.3308076255173393;2.3308076255173393;2.3308076255173393;2.3308076255173393;2.3308076255173393;2.3308076255173393;2.3308076255173393
etanolhidratado;MA;ETS_normal;auto_ets();12;12;0.7173657502180992;63.63636363636363;-439.06385456360204;439.31379133692053;-199.3208213829762;-59.64601689937126;91.82995240996388;1865.15996200507;1946.2089326111723;1255.9316988270216;2401.938904082646;842.1892536781897;2679.289178407149;1727.8271132597733
gasolinadeaviacao;RN;ETS_normal;auto_ets();12;12;0.6134899434020734;54.54545454545455;15.643454405156044;18.86538691412655;17.995917349718834;16.10170291969409;18.993616371089395;15.468982026958347;25.074246901951536;24.370311086675613;17.244273981409904;27.51508765131884;21.5462862918541;20.021988904149882
gasolinadeaviacao;AP;ETS_normal;auto_ets();12;12;0.9654701612171713;0.0;30.826090325085374;30.826090325085374;30.826090325085374;30.826090325085374;30.826090325085374;30.826090325085374;30.826090325085374;30.826090325085374;30.826090325085374;30.826090325085374;30.826090325085374;30.826090325085374
oleodiesel;PI;ETS_normal;auto_ets();12;12;0.9339985776167392;81.81818181818181;7149.634167510696;19491.059799278784;18809.169418105892;21853.172753137213;26177.11064132711;34569.92219879568;35421.967960322494;31576.052746055033;34557.14306061452;30269.51566186915;34241.63668207709;19588.6637416979
etanolhidratado;RJ;ETS_normal;auto_ets();12;12;0.7711723258837316;72.72727272727273;9713.495964365902;23252.39510802181;17802.772837967434;17305.19379566026;18472.27083654171;25309.277254436347;31425.458968594507;30868.4676319632;40724.68216030372;25902.508835138222;46148.7665210166;24436.96814924731
gasolinadeaviacao;PI;ETS_normal;auto_ets();12;12;0.6502100744005349;0.0;56.39011913951036;56.39011913951036;56.39011913951036;56.39011913951036;56.39011913951036;56.39011913951036;56.39011913951036;56.39011913951036;56.39011913951036;56.39011913951036;56.39011913951036;56.39011913951036
GLP;MG;ETS_normal;auto_ets();12;12;0.1260590974061223;63.63636363636363;86109.14359710569;108196.21541880282;101528.05183043491;112229.82075649094;116034.4478455691;121715.16241589894;119646.74260281259;104327.54326326787;106875.56989192285;100813.75031739302;110438.07007363047;94209.78245578446
oleocombustivel;PI;ETS_normal;auto_ets();12;12;0.9266567620229458;0.0;487.26811326297286;487.26811326297286;487.26811326297286;487.26811326297286;487.26811326297286;487.26811326297286;487.26811326297286;487.26811326297286;487.26811326297286;487.26811326297286;487.26811326297286;487.26811326297286
oleocombustivel;MA;ETS_normal;auto_ets();12;12;0.37329778440379546;72.72727272727273;13965.906804325507;25933.66636772217;15063.049763399995;19442.14036906038;22135.39811914524;27130.99225756108;25358.58644691008;23910.60953059093;29880.22928715321;30232.859032528428;28660.43430615511;28932.534886057976
oleodiesel;MS;ETS_normal;auto_ets();12;12;0.7813607180351949;72.72727272727273;91425.14535012038;110401.84963730202;75558.04633616531;76890.64714872288;87864.00178837239;119841.63530321131;123660.1398558853;110457.74685697287;114974.1856303358;86465.70200486637;61876.285611902334;59465.97572856002
oleocombustivel;AL;ETS_normal;auto_ets();12;12;0.9088506260964561;54.54545454545455;-643.4847561532613;-95.86993640109671;-317.55327170679635;-437.6997374708108;-461.90993852685216;-163.9518389077927;-196.57073070074847;-208.56631799345524;-78.96486381629762;-327.51838956530383;-404.764625060461;-440.21124348997984
gasolinadeaviacao;TO;ETS_normal;auto_ets();12;12;0.36330925607774656;72.72727272727273;129.43466625425583;117.79477327398581;82.19071581644178;90.38179609319855;122.88729380892295;132.76159745146788;133.88915616068496;131.0253638730543;104.54708805184134;114.07246529411961;156.32300353702735;144.17351269938615
GLP;SE;ETS_normal;auto_ets();12;12;0.2133409285654785;90.9090909090909;7689.602981651647;10062.801997770352;9303.158202638237;10548.264305782362;10766.28523874578;12058.687369685942;12092.340526095417;10832.129287251877;11283.950722391248;10143.092090307662;11296.621324421592;9054.624430865912
gasolinadeaviacao;PE;ETS_normal;auto_ets();12;12;0.4990466499158491;0.0;81.57351696459857;81.57351696459857;81.57351696459857;81.57351696459857;81.57351696459857;81.57351696459857;81.57351696459857;81.57351696459857;81.57351696459857;81.57351696459857;81.57351696459857;81.57351696459857
queroseneiluminante;PE;ETS_normal;auto_ets();12;12;0.8078858202487438;0.0;34.68736893879344;157.72892424665048;122.33397652190104;93.72892760908977;107.88020502900233;192.96931974658256;147.65054234124062;158.431782572607;220.65541017613668;181.51823355548254;242.09903370012086;244.9758908768806
GLP;PE;ETS_normal;auto_ets();12;12;0.16213758115780985;81.81818181818181;29896.905611651055;39809.679082241964;36252.956720936956;40335.18998824335;40781.62931028201;46082.89505201863;45896.29525905017;41506.977325540596;42461.29211694472;37650.30064369472;44637.09262183387;34000.84939037188
etanolhidratado;AC;ETS_normal;auto_ets();12;12;0.623678208638676;81.81818181818181;298.23951309583634;413.917723930635;414.005805633773;431.46424765516406;458.8953242864403;504.60236403574436;586.0634034497773;600.511837483675;621.8065868544836;507.2706077981884;603.3912842878101;421.43957371565244
oleodiesel;MT;ETS_normal;auto_ets();12;12;0.991661769071694;72.72727272727273;214926.6336618699;181367.07674144907;86047.88664537878;108338.07996238477;195148.9339168945;231569.689793586;201906.2919775184;179037.59782533522;203819.72341776994;114267.86056980892;80595.30610168501;152366.78107152044
oleodiesel;PB;ETS_normal;auto_ets();12;12;0.32202732217686375;81.81818181818181;23340.221447298645;28838.912001335786;22914.094503106502;24684.177800233057;23443.749670719455;29260.0422174413;34439.021083378124;36074.73604773577;40874.27909060448;37465.56981884036;40191.60006720675;33204.95949831032
gasolinadeaviacao;ES;ETS_normal;auto_ets();12;12;1.5614806617174932;0.0;5.623617604619909;5.623617604619909;5.623617604619909;5.623617604619909;5.623617604619909;5.623617604619909;5.623617604619909;5.623617604619909;5.623617604619909;5.623617604619909;5.623617604619909;5.623617604619909
queroseneiluminante;RO;ETS_normal;auto_ets();12;12;0.9604887665617851;0.0;33.16221891061224;0.5457304501775191;15.258077168259558;4.1641971014367165;32.528915735857325;21.18622989768744;15.760058947003156;-1.8546007758545109;20.087846553472293;0.7704927746237757;3.9872167507306493;28.825911997953106
GLP;SC;ETS_normal;auto_ets();12;12;0.15091225096015867;72.72727272727273;30818.503741507237;41649.97287061164;39420.702096079665;45431.9621785339;47459.49048003173;50339.75430223737;48712.71280121208;43165.61251278578;44987.09889306983;39404.11810734696;39213.96296485114;34055.2998154694
gasolinadeaviacao;SC;ETS_normal;auto_ets();12;12;0.7095006485740294;63.63636363636363;107.86025459164034;107.8855456197531;95.884480590644;83.60962748178399;75.96495655045635;61.95763162839196;73.96962577481987;82.08581781376786;93.90432458273143;101.20586895520339;115.91284116330807;125.46083585853364
gasolinadeaviacao;MS;ETS_normal;auto_ets();12;12;0.3352268661882483;45.45454545454545;303.18848810818287;294.20910460828435;239.4756138137916;228.79543438542063;173.7889001653727;220.76640798588755;187.30605228369723;188.91145809228482;266.8787560668635;295.1810897394315;331.33786180802485;352.6830274649059
etanolhidratado;RN;ETS_normal;auto_ets();12;12;0.2699015209482029;54.54545454545455;2515.4174252877046;3623.684705827071;2726.9053548419975;2352.161719294785;2503.0837246221986;3221.9011926480403;3648.4590595267346;3710.970549472114;4406.483446885154;3234.1065893754303;5766.0845212097975;4312.0102142966125
gasolinadeaviacao;PA;ETS_normal;auto_ets();12;12;0.38183231445737786;63.63636363636363;229.0150389660741;300.0633640825438;269.15221348498494;307.94006979986364;368.6689713192237;450.7674205273843;511.30540739748534;508.22259614215545;428.2904788530354;354.1217409996201;420.85754307116565;307.7482105635097
gasolinadeaviacao;CE;ETS_normal;auto_ets();12;12;0.37528460166473715;72.72727272727273;38.47076264282719;38.06090617442055;43.93011675023449;48.574865475626396;48.553896975894794;69.10802789966426;62.72480721337347;68.85821172595506;60.211587509724914;54.83451242087387;62.05538473804343;39.706780246965444
GLP;AL;ETS_normal;auto_ets();12;12;0.2097675708374357;72.72727272727273;10093.142097186006;12539.930292204017;11312.13064512184;12835.63039378276;12674.96486463526;14646.321320268493;14541.535641310651;13464.83531174064;14150.176525093722;12795.340597854069;14576.92391789054;12145.99564196956
etanolhidratado;SC;ETS_normal;auto_ets();12;12;0.7699283643480691;54.54545454545455;18180.92445418543;20866.463061574774;19246.196137366773;18152.472018992135;18187.822535658754;24193.755927210044;23621.672086071307;24977.209000042247;28042.87892605708;22948.02755984965;34643.2947617959;26288.92859282839
GLP;RJ;ETS_normal;auto_ets();12;12;0.03990636915947957;90.9090909090909;66884.27041442647;76401.4716464312;75017.07598325613;81981.86792403518;83832.27093838279;86666.05160547089;86909.3321494302;80922.89246678517;81812.29388860572;77211.40398299201;84334.68058694495;69352.03056039978
GLP;PR;ETS_normal;auto_ets();12;12;0.2249024919046916;63.63636363636363;53968.89196224056;68234.10504209282;65567.82010949621;75842.68967980062;79464.9484652252;82352.73875521195;79990.70760388869;71662.19154561071;72387.56937451985;65724.02154858176;66424.17177995453;56968.425646396085
gasolinadeaviacao;RJ;ETS_normal;auto_ets();12;12;0.33393031491070463;0.0;141.4218789474399;141.4218789474399;141.4218789474399;141.4218789474399;141.4218789474399;141.4218789474399;141.4218789474399;141.4218789474399;141.4218789474399;141.4218789474399;141.4218789474399;141.4218789474399
etanolhidratado;PR;ETS_normal;auto_ets();12;12;0.6462416577162163;45.45454545454545;14545.108793511565;34693.19074967113;32416.985343587497;33834.58264534096;31081.382954616573;42271.41811617711;42080.01714874359;41943.17670373726;55653.827653833876;37741.484345784724;73707.95317727955;27556.022795764475
etanolhidratado;CE;ETS_normal;auto_ets();12;12;0.5662291570577618;54.54545454545455;5051.676798376645;6934.379774580864;5816.050305186525;6359.609052541703;7008.8320856462315;8702.598448222592;8673.346935738968;8000.9120805532075;9576.56024901817;7401.438901126119;11917.955610480514;9231.622137609564
oleocombustivel;AP;ETS_normal;auto_ets();12;12;1.0302267002518892;0.0;2.1163420038400504;2.1163420038400504;2.1163420038400504;2.1163420038400504;2.1163420038400504;2.1163420038400504;2.1163420038400504;2.1163420038400504;2.1163420038400504;2.1163420038400504;2.1163420038400504;2.1163420038400504
oleocombustivel;PE;ETS_normal;auto_ets();12;12;1.1038020710294096;36.36363636363637;5966.050784427887;12123.884520240477;6681.385038190136;6273.146043742201;9711.726186721704;12336.212266658917;16618.83535003383;21879.527106907386;21237.358387078213;15004.722837966487;14537.31057327373;13009.920673227696
gasolinadeaviacao;MA;ETS_normal;auto_ets();12;12;0.43610803304334866;72.72727272727273;74.42863571391023;68.61420115125347;59.506239573674584;71.25805121980004;75.1718873921539;88.97329419365069;97.51414988571884;82.63514378789351;85.72899817815646;70.324486457651;76.54040837533483;77.00408290200448
oleocombustivel;RR;ETS_normal;auto_ets();12;12;0.651582688575575;0.0;6.492903816542135;6.492903816542135;6.492903816542135;6.492903816542135;6.492903816542135;6.492903816542135;6.492903816542135;6.492903816542135;6.492903816542135;6.492903816542135;6.492903816542135;6.492903816542135
oleodiesel;CE;ETS_normal;auto_ets();12;12;0.6383219804533282;90.9090909090909;33678.48348246416;43322.72817230776;33028.25466973287;42029.827118253;51424.045107212376;68769.51947521913;75549.99126099348;69669.63114313118;76535.72538500736;65598.65209530297;74456.8885048089;58444.40800969598
queroseneiluminante;AL;ETS_normal;auto_ets();12;12;1.0302267002518892;0.0;20.43333879093199;20.43333879093199;20.43333879093199;20.43333879093199;20.43333879093199;20.43333879093199;20.43333879093199;20.43333879093199;20.43333879093199;20.43333879093199;20.43333879093199;20.43333879093199
GLP;SP;ETS_normal;auto_ets();12;12;0.054924569994067265;90.9090909090909;219645.41648275167;264001.46600354085;252316.97994506228;276247.5224486849;288345.6060387024;300305.72851668694;300750.9296605479;273970.25937967544;279311.47728745005;259229.55304026906;265202.4497297146;228769.76187928094
oleodiesel;GO;ETS_normal;auto_ets();12;12;0.881192905537957;90.9090909090909;121646.9995552981;166654.3703628852;111793.55440685918;143157.44714386362;177856.3593661761;228149.71909508758;212678.8392391851;183073.34524332872;214952.914788804;121856.06185341152;65081.49286332514;57463.16760293915
GLP;CE;ETS_normal;auto_ets();12;12;0.29115843436930733;81.81818181818181;23048.28302334505;34423.36598644561;32768.212790821584;36289.05140097567;36598.24967015655;39212.07857345046;39093.799732206564;34539.65442730317;36153.36937436614;31034.997192757022;39801.725957673494;30574.213134093174
GLP;PB;ETS_normal;auto_ets();12;12;0.24566357550683798;72.72727272727273;12806.777334395963;17406.21478299798;15446.756576900107;17612.528664950605;18177.87484361646;20521.676928398432;19980.079302043447;18232.68883999064;18439.964342200226;16358.061687617435;19457.68780386857;15389.448590174305
oleocombustivel;RN;ETS_normal;auto_ets();12;12;1.0302267001438603;0.0;638.2642864013845;638.2642864013845;638.2642864013845;638.2642864013845;638.2642864013845;638.2642864013845;638.2642864013845;638.2642864013845;638.2642864013845;638.2642864013845;638.2642864013845;638.2642864013845
gasoline-r;RR;ETS_normal;auto_ets();12;12;0.972645672387787;63.63636363636363;5800.664035199529;10104.8597415793;8525.36511443981;7445.683126355481;7188.158924877725;7981.623335059364;10054.474468887018;11800.131993238483;11534.787525669111;9612.43844525413;13206.888249620844;6936.735496966815
oleodiesel;PE;ETS_normal;auto_ets();12;12;0.6830922259905624;90.9090909090909;50221.1423590148;69174.10848568802;46171.18934599745;52889.0700964056;48855.40114528721;56900.155628696004;70866.92081379605;83250.48315309265;107082.6774592277;97469.71908685009;103806.91421256702;82628.2099793924
oleocombustivel;AM;ETS_normal;auto_ets();12;12;0.5066158692858512;81.81818181818181;-4490.444322356019;9847.799438834754;6337.96506612307;9294.648642276356;1271.0863521450592;19383.232120688488;18227.470016518626;21629.171338277512;17486.407052309758;16326.503785319877;17163.70553433578;13426.618415713328
gasoline-r;PA;ETS_normal;auto_ets();12;12;0.9080427780795431;81.81818181818181;32547.723835479243;55878.321192242736;49843.703177917254;58442.75133815453;68148.12268019665;98971.1660184756;85655.79260380099;84209.36572013982;91232.96556045515;65148.11180872843;103523.35844738138;53486.02047898284
oleodiesel;MA;ETS_normal;auto_ets();12;12;0.931766283224717;90.9090909090909;27126.39899070064;55545.161377029974;43995.06901041629;51159.094520405866;64139.623601647465;89584.6501139;94983.21007581572;87269.26164276894;98273.65447688347;86760.73425418272;92398.17173297539;58198.64953489444
GLP;MS;ETS_normal;auto_ets();12;12;0.13262304750973958;63.63636363636363;11073.510387506312;13542.685164313776;12699.022658227615;13676.49894989831;14232.741485556799;14825.68777357531;14475.93521539791;12816.082606168191;13183.7414089976;12238.279117622198;13219.184608529966;11720.250220988055
queroseneiluminante;PA;ETS_normal;auto_ets();12;12;1.029053222055016;0.0;193.42411072416658;193.42411072416658;193.42411072416658;193.42411072416658;193.42411072416658;193.42411072416658;193.42411072416658;193.42411072416658;193.42411072416658;193.42411072416658;193.42411072416658;193.42411072416658
oleocombustivel;PB;ETS_normal;auto_ets();12;12;0.2652460030295622;0.0;2969.832550395882;2969.832550395882;2969.832550395882;2969.832550395882;2969.832550395882;2969.832550395882;2969.832550395882;2969.832550395882;2969.832550395882;2969.832550395882;2969.832550395882;2969.832550395882
etanolhidratado;PB;ETS_normal;auto_ets();12;12;1.1493600246885174;81.81818181818181;2037.3061600087303;2977.871264593765;1857.6294930738604;1956.8203449412313;3020.9758296041528;2666.1450523384347;3521.4536036716336;4063.2403773259284;4744.080426096175;3280.096246891171;7272.751666446854;5018.903345644534
gasolinadeaviacao;BA;ETS_normal;auto_ets();12;12;0.27840759519581393;54.54545454545455;183.51467127209295;164.34310309778115;118.50702196064341;111.72427469117318;103.03285664034185;132.4395414972219;134.62647985581583;142.24572913929953;124.50808459037626;133.02805512993845;185.4127072411222;242.8174873068047
gasoline-r;RN;ETS_normal;auto_ets();12;12;0.6060047538109515;90.9090909090909;26087.493967723298;35991.11397776414;30698.801116780305;32915.92142610497;31792.871175578173;39498.718988409906;43485.18096807461;39554.93111262883;47182.99826048892;36138.39460401001;60845.87606776517;46300.6577446704
gasoline-r;RS;ETS_normal;auto_ets();12;12;0.3565832748479889;72.72727272727273;194127.5519425916;262833.7219384935;242469.6899527638;236436.3559908392;219551.02606187869;242350.57699101447;261919.42902891815;239569.15265462315;287317.1192719239;248143.4115609775;365900.74060399464;266588.26923910674
